area_type,availability,location,BHK,society,total_sqft,bath,balcony,price,latitude,longitude,price_per_sqft,dist_to_center_km,location_encoded
Super built-up  Area,19-May,thanisandra,3.0,G conTh,1795.0,3,2,140.0,13.054713,77.6339258,7799.442896935933,9.289278965405718,730
Super built-up  Area,Ready To Move,7th phase jp nagar,2.0,Srayai ,1050.0,2,1,50.0,12.9119693,77.5882043,4761.9047619047615,7.302975983380769,33
Super built-up  Area,Ready To Move,dasarahalli,3.0,Prndsde,2100.0,3,3,120.0,12.9784134,77.5427194,5714.285714285715,6.57682411198543,212
Built-up  Area,Ready To Move,rayasandra,3.0,Prestige Shantiniketan,1199.0,2,1,48.5,12.8795774,77.6719842,4045.0375312760634,13.040356894293803,625
Super built-up  Area,Ready To Move,vignana nagar,2.0,Prestige Shantiniketan,1100.0,2,2,47.0,12.972608,77.6777313,4272.727272727273,8.085809211836231,772
Plot  Area,Ready To Move,udaya nagar,2.0,Prestige Shantiniketan,1000.0,1,1,75.0,12.9963615,77.6724503,7500.0,7.8235699080706125,743
Super built-up  Area,22-Mar,kanakapura,3.0,Prestige Shantiniketan,1254.0,2,2,70.0,12.8900574,77.5638577,5582.13716108453,10.457034099513919,419
Built-up  Area,Ready To Move,electronics city phase 1,2.0,Solle V,940.0,2,2,49.0,12.8401734,77.6595099,5212.765957446809,16.24822297994129,257
Built-up  Area,Ready To Move,btm 2nd stage,2.0,MaeamSu,1280.0,2,2,80.0,12.9140788,77.6188862,6250.0,7.088250759304506,159
Super built-up  Area,Ready To Move,whitefield,4.0,Sulesil,2155.0,3,3,125.0,12.9963995,77.7614229,5800.46403712297,17.298373199811177,792
Built-up  Area,Ready To Move,sarjapur  road,5.0,Reyle L,3200.0,5,3,140.0,12.9239942,77.6530304,4375.0,7.912154314694237,653
Super built-up  Area,18-Oct,kasavanhalli,4.0,Prestige Shantiniketan,4260.0,4,3,272.0,12.9047595,77.6759172,6384.976525821597,11.168251456256096,427
Super built-up  Area,20-Aug,hebbal,3.0,Magiaya,1255.0,2,1,95.0,13.0382184,77.5919,7569.721115537848,6.960805553280324,322
Super built-up  Area,Ready To Move,suraksha nagar,3.0,AritaFe,1388.0,3,3,69.99,12.9749515,77.6063599,5042.50720461095,0.3639644179048097,713
Built-up  Area,17-Jun,whitefield,1.0,Prtates,905.0,1,1,52.0,12.9963995,77.7614229,5745.85635359116,17.298373199811177,792
Super built-up  Area,Ready To Move,uttarahalli,3.0,Hemai D,1390.0,2,2,61.16,12.9055682,77.5455438,4400.0,10.025399826859365,748
Super built-up  Area,Ready To Move,sahakara nagar,2.0,Prestige Shantiniketan,1160.0,2,1,55.0,13.0621474,77.5800614,4741.379310344828,9.826207692076286,642
Super built-up  Area,Ready To Move,seegehalli,4.0,Prestige Shantiniketan,2800.0,4,3,140.0,13.0164845,77.71748,5000.0,13.1605697657119,662
Super built-up  Area,Ready To Move,marathahalli,3.0,PueraRi,1583.0,3,3,115.0,12.9552572,77.6984163,7264.687302590019,10.579390364599004,513
Super built-up  Area,Ready To Move,gottigere,2.0,HivanBr,1075.0,2,2,30.0,12.8565317,77.5877237,2790.6976744186045,13.357328311477676,287
Built-up  Area,Ready To Move,hosa road,2.0,Prestige Shantiniketan,972.0,2,2,40.0,12.8816077,77.6448181,4115.22633744856,11.403534472892673,344
Super built-up  Area,19-Jan,bannerghatta road,3.0,Hiatei ,1486.0,3,1,83.22,12.93345,77.6008357,5600.269179004038,4.748034896708208,113
Plot  Area,Ready To Move,vaishnavi layout,4.0,Prsisge,4830.0,5,1,390.0,13.0768415,77.5529965,8074.534161490683,12.389306296320814,751
Built-up  Area,Ready To Move,cottonpet,2.0,Prestige Shantiniketan,850.0,2,1,75.0,12.963891,77.5685298,8823.529411764706,4.014507787316272,203
Super built-up  Area,19-Jun,hebbal,4.0,Raard B,2790.0,4,3,198.0,13.0382184,77.5919,7096.774193548387,6.960805553280324,322
Super built-up  Area,Ready To Move,sarjapur  road,4.0,Puallhi,2383.0,5,1,215.0,12.9239942,77.6530304,9022.24087284935,7.912154314694237,653
Carpet  Area,Ready To Move,naganathapura,2.0,Malmsri,1103.0,2,1,55.0,12.8717952,77.6655933,4986.400725294651,13.392585337909605,535
Super built-up  Area,Ready To Move,rayasandra,3.0,MJeusyl,1577.0,3,2,67.0,12.8795774,77.6719842,4248.57324032974,13.040356894293803,625
Built-up  Area,Ready To Move,yelahanka,3.0,NCowsar,1465.0,3,2,80.01,13.1006982,77.5963454,5461.433447098977,13.782932785971552,799
Built-up  Area,Ready To Move,vimanapura,3.0,Inion P,1600.0,3,1,64.0,12.96218,77.6635462,4000.0,6.72065989034033,779
Built-up  Area,Ready To Move,uttarahalli,2.0,TGeepga,1090.0,2,2,45.0,12.9055682,77.5455438,4128.440366972477,10.025399826859365,748
Super built-up  Area,19-Dec,yelahanka,3.0,Goues A,1721.0,3,3,80.86,13.1006982,77.5963454,4698.4311446833235,13.782932785971552,799
Built-up  Area,Ready To Move,seetharampalya,2.0,Prestige Shantiniketan,1100.0,2,1,55.0,12.9813697,77.7086129,5000.0,11.439568877195391,663
Super built-up  Area,Ready To Move,varthur,3.0,Vaensia,1450.0,3,2,71.0,12.9406508,77.746988,4896.551724137931,16.081642884552437,754
Super built-up  Area,Ready To Move,old madras road,3.0,Saciatt,2266.0,3,2,169.0,12.9835502,77.6390093,7458.075904677847,3.9563843527797897,570
Super built-up  Area,Ready To Move,kundalahalli colony,3.0,Goourta,2065.0,3,2,130.0,12.9706554,77.7115645,6295.399515738499,11.76288105917455,473
Built-up  Area,Ready To Move,kanakpura road,3.0,PuandHi,1800.0,3,2,90.0,12.8857667,77.5527529,5000.0,11.419297796997913,422
Built-up  Area,Ready To Move,defence colony,2.0,Prestige Shantiniketan,1150.0,2,2,125.0,12.976171,77.6435315,10869.565217391304,4.364942684482161,214
Super built-up  Area,Ready To Move,akshaya nagar,3.0,DLhtsnd,1884.0,3,3,98.0,13.0195427,77.6831272,5201.698513800425,9.893619787864791,49
Plot  Area,Ready To Move,1st block jayanagar,7.0,Prestige Shantiniketan,930.0,4,2,85.0,12.9418488,77.5868976,9139.78494623656,4.206382973019298,3
Super built-up  Area,18-Apr,hebbal,3.0,Arcia S,1328.0,2,2,60.0,13.0382184,77.5919,4518.0722891566265,6.960805553280324,322
Super built-up  Area,Ready To Move,subramanyapura,2.0,Prldsri,950.0,2,1,55.0,12.8963963,77.5377864,5789.473684210527,11.343693901925107,706
Built-up  Area,Ready To Move,pragathi nagar,2.0,DStra S,1115.0,2,0,46.0,12.998769,77.5465317,4125.5605381165915,6.6415223537715145,592
Built-up  Area,Ready To Move,jp nagar,3.0,Prestige Shantiniketan,3300.0,4,3,160.0,12.9096941,77.5866067,4848.484848484848,7.5879857065862755,389
Super built-up  Area,Ready To Move,kalyan nagar,2.0,Prestige Shantiniketan,1280.0,2,1,48.0,13.0221416,77.6403368,3750.0,6.470219302531577,410
Super built-up  Area,Ready To Move,whitefield,2.0,Prestige Shantiniketan,1230.0,2,2,59.0,12.9963995,77.7614229,4796.747967479675,17.298373199811177,792
Super built-up  Area,Ready To Move,raja rajeshwari nagar,3.0,Prestige Shantiniketan,1420.0,2,2,60.0,12.932582,77.5162034,4225.352112676056,10.616098723136094,607
Built-up  Area,Ready To Move,kasavanhalli,3.0,Prestige Shantiniketan,2111.0,4,3,120.0,12.9047595,77.6759172,5684.509711037423,11.168251456256096,427
Super built-up  Area,Ready To Move,vidyaranyapura,2.0,Prestige Shantiniketan,1100.0,2,1,54.0,13.0766407,77.5577315,4909.090909090909,12.151535610482382,771
Super built-up  Area,Ready To Move,harlur,3.0,Prestige Shantiniketan,1750.0,3,2,136.0,12.9144629,77.6636976,7771.428571428572,9.473654657559626,318
Built-up  Area,Ready To Move,rmv 2nd stage,3.0,Prestige Shantiniketan,2550.0,4,2,290.0,13.0360109,77.5695288,11372.549019607843,7.553739842321626,632
Super built-up  Area,Ready To Move,shampura,2.0,Prestige Shantiniketan,700.0,1,2,35.0,13.0272035,77.6140682,5000.0,5.751365225777821,666
Super built-up  Area,Ready To Move,uttarahalli,2.0,Prestige Shantiniketan,1050.0,2,1,42.0,12.9055682,77.5455438,4000.0,10.025399826859365,748
Super built-up  Area,Ready To Move,uttarahalli,2.0,Ihnueut,1235.0,2,3,90.0,12.9055682,77.5455438,7287.44939271255,10.025399826859365,748
Plot  Area,Ready To Move,yeshwanthpur,2.0,Pantym ,1200.0,2,0,63.0,13.0176937,77.5555009,5250.0,6.918144583373172,803
Super built-up  Area,Ready To Move,kengeri,2.0,Prestige Shantiniketan,900.0,2,0,30.0,12.9176571,77.4837568,3333.3333333333335,14.503311175021313,440
Super built-up  Area,Ready To Move,thanisandra,2.0,SLaceda,1146.0,2,1,38.0,13.054713,77.6339258,3315.8813263525303,9.289278965405718,730
Plot  Area,Ready To Move,yeshwanthpur,4.0,Prestige Shantiniketan,1200.0,4,1,110.0,13.0176937,77.5555009,9166.666666666666,6.918144583373172,803
Super built-up  Area,Ready To Move,banashankari,1.0,Prestige Shantiniketan,2400.0,1,1,200.0,12.9278196,77.556621,8333.333333333334,7.376955548105596,97
Plot  Area,Ready To Move,marathahalli,6.0,Prestige Shantiniketan,1200.0,5,2,108.0,12.9552572,77.6984163,9000.0,10.579390364599004,513
Built-up  Area,Ready To Move,devarachikkanahalli,1.0,Prestige Shantiniketan,615.0,1,1,24.0,12.9020179,77.6015875,3902.439024390244,8.219927214721027,221
Super built-up  Area,19-Apr,mysore road,2.0,Brama P,1070.0,2,1,49.65,12.9467026,77.5300705,4640.186915887851,8.593750582099863,533
Super built-up  Area,Ready To Move,poorna pragna layout,3.0,Prestige Shantiniketan,1355.0,2,3,58.25,12.9089902,77.5327496,4298.89298892989,10.6796629744969,590
Built-up  Area,Ready To Move,venkatapura,4.0,ThBayah,3080.0,2,1,285.0,12.8839153,77.47028,9253.246753246753,17.686674329626246,764
Super built-up  Area,Ready To Move,kundalahalli,3.0,Prestige Shantiniketan,1800.0,3,3,80.0,12.977594,77.7155586,4444.444444444444,12.18031108137115,472
Built-up  Area,Ready To Move,begur road,3.0,Dhalsh ,1400.0,2,3,50.06,12.9068424,77.6283318,3575.714285714286,8.150033758680694,126
Super built-up  Area,Ready To Move,uttarahalli,2.0,Aklia R,1123.0,2,1,48.0,12.9055682,77.5455438,4274.2653606411395,10.025399826859365,748
Plot  Area,Ready To Move,konanakunte,4.0,Prestige Shantiniketan,1200.0,2,1,130.0,12.8792861,77.5697529,10833.333333333334,11.333223770036785,453
Built-up  Area,Ready To Move,kengeri,2.0,UKanema,787.0,2,1,31.0,12.9176571,77.4837568,3939.0088945362136,14.503311175021313,440
Super built-up  Area,Ready To Move,kambipura,3.0,Prrtht ,1082.0,2,1,45.0,12.882271,77.4606466,4158.964879852126,18.650559872193053,413
Super built-up  Area,Ready To Move,seegehalli,2.0,Prestige Shantiniketan,1096.0,2,1,41.0,13.0164845,77.71748,3740.875912408759,13.1605697657119,662
Built-up  Area,Ready To Move,electronic city,1.0,Prestige Shantiniketan,550.0,1,1,12.0,12.8487599,77.648253,2181.818181818182,14.929279660467824,254
Super built-up  Area,Ready To Move,mahadevpura,2.0,Prestige Shantiniketan,1058.0,2,2,85.0,12.9968412,77.6928386,8034.026465028355,9.976362623685466,492
Built-up  Area,Ready To Move,hebbal,3.0,Cevely ,1269.0,2,1,73.0,13.0382184,77.5919,5752.561071710008,6.960805553280324,322
Super built-up  Area,19-Jan,kanakpura road,4.0,PrityFa,2689.0,6,2,245.0,12.8857667,77.5527529,9111.193752324285,11.419297796997913,422
Super built-up  Area,18-Oct,hennur road,3.0,DSapeSk,1976.0,3,3,65.21,13.033236,77.6314559,3300.101214574898,7.000368584465666,330
Super built-up  Area,Ready To Move,kothanur,3.0,Gilleon,1820.0,3,3,77.0,13.0613601,77.6493895,4230.7692307692305,10.655945836094778,459
Super built-up  Area,Ready To Move,uttarahalli,3.0,Aklia R,1329.0,2,1,56.0,12.9055682,77.5455438,4213.694507148231,10.025399826859365,748
Super built-up  Area,Ready To Move,kathriguppe,3.0,Prestige Shantiniketan,1350.0,2,1,80.99,12.925021,77.5508875,5999.259259259258,8.032793935412954,430
Super built-up  Area,Ready To Move,whitefield,2.0,SSthamh,1205.0,2,1,40.0,12.9963995,77.7614229,3319.5020746887967,17.298373199811177,792
Super built-up  Area,Ready To Move,kanakpura road,2.0,PuandHi,1339.0,2,2,71.5,12.8857667,77.5527529,5339.805825242718,11.419297796997913,422
Super built-up  Area,Ready To Move,uttarahalli,2.0,Prestige Shantiniketan,938.0,2,0,35.0,12.9055682,77.5455438,3731.3432835820895,10.025399826859365,748
Super built-up  Area,Ready To Move,kuvempu nagar,1.0,Prestige Shantiniketan,450.0,1,1,25.0,12.9144469,77.6137532,5555.555555555556,6.936180009114071,476
Built-up  Area,Ready To Move,btm 2nd stage,2.0,Komesa ,1100.0,2,2,70.0,12.9140788,77.6188862,6363.636363636364,7.088250759304506,159
Super built-up  Area,Ready To Move,yelahanka,2.0,Prestige Shantiniketan,1060.0,2,1,40.0,13.1006982,77.5963454,3773.5849056603774,13.782932785971552,799
Super built-up  Area,Ready To Move,whitefield,2.0,Prestige Shantiniketan,1125.0,2,2,40.0,12.9963995,77.7614229,3555.5555555555557,17.298373199811177,792
Built-up  Area,Ready To Move,whitefield,1.0,SatraNa,810.0,1,0,21.0,12.9963995,77.7614229,2592.5925925925926,17.298373199811177,792
Super built-up  Area,Ready To Move,bellandur,2.0,Prestige Shantiniketan,1060.0,2,1,65.0,12.9361208,77.6671843,6132.075471698113,8.234473398613268,131
Plot  Area,Ready To Move,anandapura,4.0,Prestige Shantiniketan,1749.0,4,0,90.0,13.0239276,77.6923621,5145.797598627787,11.005220489750155,63
Super built-up  Area,Ready To Move,sahakara nagar,3.0,Prestige Shantiniketan,1200.0,2,2,75.0,13.0621474,77.5800614,6250.0,9.826207692076286,642
Super built-up  Area,Ready To Move,cleveland town,2.0,Lehidrc,1100.0,2,1,85.0,12.9940417,77.6116055,7727.272727272727,2.1597227365462635,198
Plot  Area,Ready To Move,jalahalli east,4.0,Prestige Shantiniketan,720.0,4,2,48.0,13.0578317,77.5462216,6666.666666666667,10.940564867041132,377
Super built-up  Area,Ready To Move,hoodi,3.0,Goeur G,1925.0,3,3,110.0,12.9959233,77.7192796,5714.285714285715,12.76862302899515,339
Built-up  Area,Ready To Move,kengeri,1.0,Prestige Shantiniketan,502.0,1,1,25.0,12.9176571,77.4837568,4980.0796812749,14.503311175021313,440
Built-up  Area,Ready To Move,bommenahalli,3.0,Prood G,3339.0,3,0,250.0,13.0742536,77.7465943,7487.271638215035,18.948330100953367,153
Built-up  Area,Ready To Move,begur,3.0,Arhtsth,1475.0,2,2,74.0,12.8633887,77.6130112,5016.949152542373,12.535731564814958,125
Super built-up  Area,18-Apr,peenya,2.0,Prestige Shantiniketan,966.0,2,1,49.0,13.0329814,77.5331801,5072.463768115942,9.858244007806837,587
Super built-up  Area,Ready To Move,haralur road,2.0,NDionas,1300.0,2,2,75.0,12.9018012,77.6641767,5769.2307692307695,10.562380269703612,315
Super built-up  Area,21-May,kogilu,3.0,Sourtal,1559.0,3,2,120.0,13.103973,77.6167721,7697.2418216805645,14.199958276852136,452
Super built-up  Area,Ready To Move,vittasandra,2.0,Prestige Shantiniketan,1246.0,2,1,63.0,12.8533901,77.6383481,5056.179775280899,14.119428216433985,787
Super built-up  Area,Ready To Move,begur road,3.0,Dhalsh ,1410.0,2,3,53.58,12.9068424,77.6283318,3800.0,8.150033758680694,126
Plot  Area,Ready To Move,varthur road,4.0,Prestige Shantiniketan,1300.0,3,0,75.0,12.9561094,77.7295767,5769.2307692307695,13.881835167125042,755
Super built-up  Area,Ready To Move,kanakpura road,2.0,PuandHi,1339.0,2,2,58.0,12.8857667,77.5527529,4331.59073935773,11.419297796997913,422
Plot  Area,Ready To Move,ilyas nagar,4.0,Prestige Shantiniketan,900.0,4,1,75.0,12.9070386,77.569309,8333.333333333334,8.503894567525007,359
Super built-up  Area,Ready To Move,channasandra,2.0,Unm 2El,1104.0,2,1,35.5,12.9873426,77.7538033,3215.5797101449275,16.374137123693465,179
Built-up  Area,Ready To Move,sultan palaya,2.0,Prestige Shantiniketan,900.0,2,2,45.0,12.9335261,77.6152234,5000.0,4.905747051326742,709
Built-up  Area,Ready To Move,3rd phase jp nagar,3.0,Shestth,1550.0,2,2,79.0,12.9117853,77.5976188,5096.774193548387,7.1638351031960275,20
Super built-up  Area,20-Dec,kanakpura road,1.0,GolusLi,670.0,1,1,35.0,12.8857667,77.5527529,5223.880597014925,11.419297796997913,422
Super built-up  Area,19-Dec,jakkur,2.0,Ceezey ,1483.0,2,1,98.0,13.0784743,77.6068938,6608.226567768038,11.310336380238107,373
Super built-up  Area,Ready To Move,basapura,3.0,Saavenc,1540.0,2,2,70.0,12.8692966,77.6497516,4545.454545454545,12.866345637364956,115
Plot  Area,Ready To Move,naganathapura,8.0,Prestige Shantiniketan,1200.0,7,3,100.0,12.8717952,77.6655933,8333.333333333334,13.392585337909605,535
Super built-up  Area,Ready To Move,hennur,2.0,Prestige Shantiniketan,1255.0,2,1,54.5,13.037077,77.6413572,4342.629482071713,7.890121916357726,327
Super built-up  Area,Ready To Move,jayanagar,2.0,Prestige Shantiniketan,1036.0,2,2,110.0,12.9292731,77.5824229,10617.760617760618,5.6743643155873205,382
Super built-up  Area,Ready To Move,bannerghatta road,3.0,SNity S,1460.0,2,2,75.0,12.93345,77.6008357,5136.986301369863,4.748034896708208,113
Super built-up  Area,Ready To Move,devarachikkanahalli,2.0,Wiaysld,1230.0,2,1,58.0,12.9020179,77.6015875,4715.447154471544,8.219927214721027,221
Built-up  Area,Ready To Move,kanakpura road,2.0,PuandHi,1340.0,2,2,60.0,12.8857667,77.5527529,4477.611940298508,11.419297796997913,422
Built-up  Area,Ready To Move,yelenahalli,3.0,Prestige Shantiniketan,1600.0,3,3,61.37,12.8669074,77.6159019,3835.625,12.1791051933058,801
Built-up  Area,18-Apr,hegde nagar,3.0,SoisoCa,2162.0,3,1,200.0,13.0720352,77.6333905,9250.693802035152,11.082806036832888,324
Super built-up  Area,Ready To Move,electronic city,2.0,Itvir M,919.0,2,2,40.0,12.8487599,77.648253,4352.557127312296,14.929279660467824,254
Super built-up  Area,18-Aug,4th phase jp nagar,2.0,Prestige Shantiniketan,1070.0,2,2,38.9,12.9046372,77.5976425,3635.5140186915887,7.951786898181631,24
Super built-up  Area,Ready To Move,hosur road,3.0,UmrldDr,1733.0,2,3,85.0,12.9203466,77.6206456,4904.789382573572,6.469934933838669,351
Super built-up  Area,Ready To Move,jigani,3.0,DLhtsan,1221.0,3,3,72.0,12.7756195,77.6324661,5896.805896805897,22.42572754855413,386
Built-up  Area,Ready To Move,ambalipura,4.0,SJodsed,2550.0,4,2,149.0,12.9173303,77.667161,5843.137254901961,9.517197358099832,55
Built-up  Area,Ready To Move,shampura,3.0,Prestige Shantiniketan,1400.0,3,1,70.0,13.0272035,77.6140682,5000.0,5.751365225777821,666
Plot  Area,Ready To Move,anjanapura,1.0,Prestige Shantiniketan,600.0,2,0,55.0,12.8580811,77.5580713,9166.666666666666,13.969210963757185,67
Built-up  Area,Ready To Move,nagarbhavi,1.0,MaentNa,710.0,2,2,40.0,12.9651215,77.5090098,5633.802816901409,10.304724204350308,536
Super built-up  Area,18-Apr,electronic city,3.0,GMown E,1500.0,2,1,78.25,12.8487599,77.648253,5216.666666666667,14.929279660467824,254
Super built-up  Area,Ready To Move,thigalarapalya,4.0,Prtanha,3122.0,6,2,237.0,13.0170955,77.4829741,7591.287636130685,13.811887290463075,733
Super built-up  Area,Ready To Move,akshaya nagar,3.0,HiahsLa,2061.0,3,3,175.0,13.0195427,77.6831272,8491.02377486657,9.893619787864791,49
Super built-up  Area,19-Dec,hebbal,3.0,Magiaya,1255.0,2,1,95.0,13.0382184,77.5919,7569.721115537848,6.960805553280324,322
Super built-up  Area,Ready To Move,malleshwaram,7.0,Prestige Shantiniketan,2425.0,7,3,140.0,13.0027353,77.5703253,5773.19587628866,4.620691158880349,501
Super built-up  Area,Ready To Move,electronic city phase ii,2.0,Brods W,1031.0,2,1,55.0,12.8463512,77.6690975,5334.62657613967,16.05187259186422,256
Super built-up  Area,18-Jul,balagere,2.0,Soresea,1210.0,2,1,74.0,12.9377243,77.7280705,6115.702479338843,14.194744165569649,93
Super built-up  Area,Ready To Move,anjanapura,2.0,ACopsva,950.0,2,1,40.0,12.8580811,77.5580713,4210.526315789473,13.969210963757185,67
Super built-up  Area,18-Dec,hosa road,2.0,Mahesr ,1161.0,2,1,55.15,12.8816077,77.6448181,4750.215331610681,11.403534472892673,344
Super built-up  Area,Ready To Move,raja rajeshwari nagar,2.0,GrrvaGr,1303.0,2,2,44.17,12.932582,77.5162034,3389.869531849578,10.616098723136094,607
Super built-up  Area,Ready To Move,thigalarapalya,2.0,Prtanha,1418.0,2,2,105.0,13.0170955,77.4829741,7404.795486600846,13.811887290463075,733
Plot  Area,Ready To Move,kengeri satellite town,2.0,Prestige Shantiniketan,1200.0,2,1,65.0,12.9229728,77.4842926,5416.666666666667,14.196935557410693,441
Built-up  Area,Ready To Move,bannerghatta road,2.0,Bhhmi L,1015.0,2,0,48.0,12.93345,77.6008357,4729.064039408867,4.748034896708208,113
Carpet  Area,Ready To Move,mathikere,3.0,Prestige Shantiniketan,1150.0,2,0,60.0,13.0333587,77.5581786,5217.391304347826,7.987913602456988,520
Super built-up  Area,Ready To Move,singasandra,2.0,Priewhi,1010.0,2,1,40.0,12.8810223,77.6490068,3960.3960396039606,11.649208331221926,686
Super built-up  Area,Ready To Move,7th phase jp nagar,2.0,BriumMi,1275.0,2,1,87.0,12.9119693,77.5882043,6823.529411764706,7.302975983380769,33
